Crystals,v_Binding_energy_mean,v_Binding_energy_std,v_Energy_barrier_mean,v_Energy_barrier_std,std,M,UB,LB,CDF
FeNi2_mp-1072076_primitive_21-1,0.914506748,0.029748195,0.369773725,0.009895204,0.031350761,-0.544733024,-0.513382263,-0.576083784,0
HfNi2_mp-30708_primitive_211,0.921920764,0.025202085,0.377030182,0.015702318,0.029693567,-0.544890583,-0.515197016,-0.574584149,0
Ni3Au_mp-976818_primitive_1-11,0.984118491,0.02170157,0.439107245,0.008436985,0.023283918,-0.545011246,-0.521727328,-0.568295164,0
Hf3Ni7_mp-27166_primitive_110,0.917841431,0.030810293,0.372826552,0.014868793,0.034210454,-0.545014879,-0.510804425,-0.579225333,0
FeNi3_mp-1079337_primitive_211,0.929343593,0.031020555,0.384054148,0.00878294,0.032239958,-0.545289445,-0.513049487,-0.577529402,0
CoNi3_mp-1183785_primitive_100,0.898955759,0.01811997,0.353662814,0.009152904,0.020300467,-0.545292945,-0.524992478,-0.565593412,0
Ni3Au_mp-976818_primitive_22-1,0.977821422,0.021370627,0.432472168,0.009355014,0.023328523,-0.545349254,-0.522020731,-0.568677776,0
V3Ni2_mp-1216708_primitive_100,0.85866023,0.024595582,0.313208476,0.011351315,0.027088651,-0.545451754,-0.518363104,-0.572540405,0
Hf8Ni21_mp-27165_primitive_021,0.922269988,0.011800881,0.376782934,0.005542755,0.01303775,-0.545487054,-0.532449304,-0.558524803,0
Hf2Ni7_mp-1205858_primitive_1-11,0.922531128,0.040502604,0.376958986,0.016387274,0.043692147,-0.545572142,-0.501879996,-0.589264289,0
TiNi_mp-2716_primitive_201,0.921983823,0.028393419,0.376348281,0.009365171,0.029898038,-0.545635542,-0.515737504,-0.57553358,0
HfNi5_mp-569516_primitive_21-1,0.92116496,0.031620285,0.375447868,0.014475718,0.034776268,-0.545717092,-0.510940824,-0.58049336,0
Ni3Au_mp-976818_primitive_111,0.982237637,0.024984436,0.43576044,0.011447403,0.027482087,-0.546477197,-0.51899511,-0.573959284,0
Hf8Ni21_mp-27165_primitive_2-12,0.919941226,0.012601049,0.373324366,0.013376652,0.018377194,-0.54661686,-0.528239666,-0.564994053,0
Hf2Ni7_mp-1205858_primitive_201,0.918392327,0.022786448,0.37143805,0.013494898,0.02648272,-0.546954277,-0.520471557,-0.573436997,0
Ni3Ag_mp-1100764_primitive_22-1,1.007988337,0.025511366,0.461028844,0.010803817,0.027704734,-0.546959493,-0.519254759,-0.574664226,0
Ni3Au_mp-976838_primitive_100,0.981192788,0.02855839,0.434081192,0.00897793,0.029936347,-0.547111596,-0.517175249,-0.577047943,0
Ni3Ag_mp-1100764_primitive_11-1,1.006328571,0.036704798,0.459170857,0.010657351,0.038220693,-0.547157714,-0.508937021,-0.585378406,0
HfNi3_mp-12174_primitive_211,0.923393142,0.036405353,0.376074792,0.015625224,0.039616882,-0.54731835,-0.507701468,-0.586935232,0
TaNi3_mp-569776_primitive_110,1.026154503,0.034134629,0.47851509,0.013713483,0.036786309,-0.547639413,-0.510853104,-0.584425722,0
Ni3Au_mp-976818_primitive_2-12,0.986699671,0.034958512,0.438959433,0.009337645,0.036184101,-0.547740237,-0.511556136,-0.583924339,0
Hf3Ni7_mp-27166_primitive_01-1,0.920424953,0.020544938,0.372605889,0.006937843,0.021684745,-0.547819065,-0.52613432,-0.569503809,0
Hf2Ni7_mp-1205858_primitive_10-1,0.929338896,0.029054228,0.38143993,0.009939761,0.030707442,-0.547898966,-0.517191524,-0.578606408,0
TiNi_mp-2716_primitive_2-12,0.924036169,0.023414452,0.376018874,0.012747547,0.026659642,-0.548017295,-0.521357653,-0.574676937,0
Ga3Ni2_mp-11397_primitive_201,0.883598283,0.085219401,0.335542828,0.011635488,0.086010063,-0.548055455,-0.462045393,-0.634065518,5.92859E-14
ZnNi3_mp-971804_primitive_2-11,1.040628383,0.052555748,0.492287533,0.015103247,0.054682856,-0.54834085,-0.493657994,-0.603023705,0
MnNi_mp-1221588_primitive_20-1,1.019065303,0.033412181,0.470598136,0.016573889,0.037297019,-0.548467167,-0.511170148,-0.585764186,0
Hf8Ni21_mp-27165_primitive_112,0.925957596,0.031756599,0.377478632,0.01655958,0.035814819,-0.548478964,-0.512664145,-0.584293783,0
ZnNi3_mp-971804_primitive_2-21,1.025578752,0.047141006,0.477065417,0.012613258,0.048799269,-0.548513335,-0.499714066,-0.597312604,0
Ga3Ni2_mp-11397_primitive_212,0.883756569,0.090318186,0.33514213,0.008177081,0.090687592,-0.548614439,-0.457926847,-0.639302031,9.48019E-13
HfNi3_mp-7285_primitive_101,0.926142323,0.04206102,0.377396539,0.01882746,0.046082563,-0.548745784,-0.502663221,-0.594828347,0
TiNi_mp-640189_primitive_1-12,0.907899749,0.02535029,0.359046775,0.01003961,0.02726593,-0.548852974,-0.521587044,-0.576118904,0
FeNi3_mp-1079337_primitive_021,0.920136219,0.033468824,0.37108275,0.010269162,0.035008826,-0.549053469,-0.514044643,-0.584062295,0
Hf8Ni21_mp-27165_primitive_101,0.934458786,0.036033031,0.385162522,0.020163381,0.041290934,-0.549296264,-0.50800533,-0.590587198,0
Fe3Ni2_mp-1225009_primitive_110,0.857769108,0.029765764,0.308441284,0.016214661,0.033895662,-0.549327824,-0.515432161,-0.583223486,0
HfNi3_mp-12174_primitive_101,0.937287515,0.019659754,0.387899892,0.018099012,0.026722279,-0.549387623,-0.522665345,-0.576109902,0
Fe3Ni_mp-1224827_primitive_111,0.874475512,0.030302799,0.325037014,0.013192527,0.033049999,-0.549438497,-0.516388499,-0.582488496,0
Hf8Ni21_mp-27165_primitive_2-21,0.936471108,0.024137868,0.386959635,0.013350339,0.02758384,-0.549511473,-0.521927633,-0.577095313,0
Ni3Ag_mp-1100764_primitive_21-1,1.00107924,0.027490848,0.451342732,0.009736125,0.029164,-0.549736509,-0.520572509,-0.578900508,0
Ni3Ag_mp-1100764_primitive_110,1.01,0,0.46,0,0,-0.55,-0.55,-0.55,0
Hf2Ni7_mp-1205858_primitive_2-1-1,0.92137357,0.031800063,0.37118922,0.015624799,0.035431319,-0.55018435,-0.514753031,-0.585615669,0
TiNi_mp-1190013_primitive_2-12,0.919914183,0.016959393,0.369709489,0.009405384,0.01939284,-0.550204694,-0.530811854,-0.569597535,0
Hf8Ni21_mp-27165_primitive_011,0.934430298,0.020314152,0.384161174,0.014190254,0.02477959,-0.550269124,-0.525489534,-0.575048714,0
Hf3Ni7_mp-27166_primitive_021,0.924315894,0.025841541,0.373977263,0.009535702,0.027544779,-0.55033863,-0.522793852,-0.577883409,0
HfNi2_mp-30708_primitive_110,0.927525881,0.025159711,0.377143638,0.013899468,0.028743804,-0.550382243,-0.521638439,-0.579126047,0
ZnNi_mp-567903_primitive_221,0.952730569,0.041150913,0.402273737,0.012891204,0.043122857,-0.550456832,-0.507333975,-0.593579689,0
HfNi2_mp-30708_primitive_221,0.923230857,0.020938046,0.372746451,0.011453308,0.023865876,-0.550484405,-0.52661853,-0.574350281,0
Ni3Au_mp-976818_primitive_21-1,0.975541076,0.033927636,0.425044109,0.008196243,0.034903623,-0.550496967,-0.515593345,-0.58540059,0
Hf8Ni21_mp-27165_primitive_100,0.943771744,0.021066597,0.393215843,0.015614984,0.026222686,-0.550555901,-0.524333216,-0.576778587,0
ZnNi3_mp-971804_primitive_201,1.036244312,0.033041782,0.48562471,0.00844637,0.03410426,-0.550619602,-0.516515342,-0.584723862,0
TaNi3_mp-569776_primitive_012,1.033970815,0.030323534,0.483306915,0.013079696,0.033024161,-0.5506639,-0.51763974,-0.583688061,0
Hf3Ni7_mp-27166_primitive_1-11,0.929732254,0.020425801,0.37903371,0.012915002,0.024166312,-0.550698544,-0.526532232,-0.574864856,0
TiNi_mp-1190013_primitive_112,0.909774217,0.032403827,0.3590492,0.011121353,0.034259196,-0.550725017,-0.516465822,-0.584984213,0
Hf3Ni7_mp-27166_primitive_121,0.921505287,0.022435396,0.370683317,0.01615779,0.027648168,-0.55082197,-0.523173803,-0.578470138,0
Ni3Au_mp-976818_primitive_2-21,0.988083395,0.025092726,0.437077235,0.005640156,0.025718792,-0.551006161,-0.525287368,-0.576724953,0
FeNi3_mp-1007855_primitive_100,0.920679137,0.040123506,0.369645818,0.010516681,0.041478866,-0.55103332,-0.509554454,-0.592512185,0
Hf8Ni21_mp-27165_primitive_2-1-2,0.921678087,0.022616538,0.370380661,0.010619146,0.024985476,-0.551297426,-0.52631195,-0.576282903,0
Ni3Au_mp-976818_primitive_110,0.991068047,0.029906429,0.439607103,0.007703715,0.030882709,-0.551460944,-0.520578235,-0.582343653,0
HfNi5_mp-569516_primitive_221,0.935773495,0.026016904,0.384223615,0.012611502,0.028912442,-0.55154988,-0.522637439,-0.580462322,0
ZnNi3_mp-971804_primitive_22-1,1.031694108,0.03628561,0.4797012,0.012568767,0.038400773,-0.551992908,-0.513592135,-0.590393681,0
Hf2Ni7_mp-1205858_primitive_212,0.926387924,0.035159629,0.374354681,0.010753296,0.03676728,-0.552033243,-0.515265962,-0.588800523,0
NbNi2_mp-1191285_primitive_102,0.914617419,0.039300807,0.362556762,0.010182826,0.040598563,-0.552060658,-0.511462095,-0.592659221,0
Hf2Ni7_mp-1205858_primitive_211,0.956374609,0.014856087,0.404128835,0.023681943,0.027955997,-0.552245775,-0.524289778,-0.580201772,0
Ni3Sb_mp-672371_primitive_210,0.821309519,0.044654912,0.269004666,0.046942185,0.064789119,-0.552304853,-0.487515734,-0.617093971,0
Hf3Ni7_mp-27166_primitive_12-1,0.923361549,0.027886254,0.370918731,0.014153612,0.031272478,-0.552442817,-0.521170339,-0.583715295,0
Hf8Ni21_mp-27165_primitive_1-11,0.94153696,0.031228403,0.388937981,0.018536603,0.036315545,-0.552598979,-0.516283433,-0.588914524,0
Ni3Ag_mp-1100764_primitive_211,1.013648525,0.025287146,0.460695781,0.008426391,0.026654152,-0.552952744,-0.526298592,-0.579606896,0
HfNi3_mp-12174_primitive_212,0.919179907,0.029469536,0.366196403,0.005381309,0.029956836,-0.552983505,-0.523026668,-0.582940341,0
Hf8Ni21_mp-27165_primitive_212,0.93040247,0.030285302,0.37713553,0.017162284,0.034810106,-0.55326694,-0.518456833,-0.588077046,0
Ni3Ag_mp-1100764_primitive_112,1.013070786,0.036493602,0.459605153,0.00957162,0.037727959,-0.553465633,-0.515737674,-0.591193593,0
Hf3Ni7_mp-27166_primitive_10-1,0.928485408,0.034684538,0.374125108,0.012896685,0.037004616,-0.5543603,-0.517355684,-0.591364917,0
Hf2Ni7_mp-1205858_primitive_21-1,0.938362131,0.033491821,0.383614969,0.01300619,0.035928583,-0.554747161,-0.518818579,-0.590675744,0
CuNi3_mp-1225694_primitive_2-12,0.934552592,0.019794807,0.379782464,0.008715761,0.021628658,-0.554770128,-0.53314147,-0.576398787,0
CuNi3_mp-1225694_primitive_201,0.939092556,0.035933706,0.384091203,0.010812847,0.03752531,-0.555001353,-0.517476043,-0.592526663,0
CuNi3_mp-1225694_primitive_2-21,0.937012798,0.028702261,0.381902859,0.010031813,0.030404885,-0.555109939,-0.524705054,-0.585514824,0
Hf3Ni7_mp-27166_primitive_010,0.927046832,0.019651637,0.371597089,0.011847332,0.022946593,-0.555449744,-0.532503151,-0.578396336,0
NiGe3_mp-1186341_primitive_111,0.844411606,0.056709984,0.288820903,0.015809097,0.058872318,-0.555590703,-0.496718384,-0.614463021,0
Ni3Ag_mp-1100764_primitive_111,1.011022222,0.03993789,0.455417959,0.009413969,0.0410324,-0.555604263,-0.514571862,-0.596636663,0
Hf8Ni21_mp-27165_primitive_2-2-1,0.930266979,0.040837981,0.374395144,0.014932073,0.043482267,-0.555871835,-0.512389569,-0.599354102,0
ZnNi_mp-567903_primitive_21-2,0.9492957,0.036353117,0.393183427,0.012671026,0.038498104,-0.556112273,-0.517614169,-0.594610377,0
Ni4Sn3_mp-1221030_primitive_111,0.88480958,0.094031922,0.328677927,0.015013181,0.095222885,-0.556131653,-0.460908768,-0.651354539,5.78559E-12
HfNi3_mp-12174_primitive_2-12,0.921291578,0.010593481,0.36509397,0.010213889,0.01471548,-0.556197608,-0.541482127,-0.570913088,0
Ni3Au_mp-976838_primitive_210,0.997761977,0.030716451,0.441475135,0.00872712,0.031932162,-0.556286842,-0.52435468,-0.588219003,0
Ta2Ni_mp-1101992_primitive_211,0.895545694,0.033806365,0.339017841,0.008928949,0.034965647,-0.556527853,-0.521562206,-0.5914935,0
Ni3Ag_mp-1100764_primitive_201,1.015845379,0.021037703,0.459218797,0.009117634,0.022928502,-0.556626582,-0.53369808,-0.579555084,0
HfNi3_mp-12174_primitive_201,0.922240525,0.023311628,0.36560345,0.013204613,0.026791674,-0.556637076,-0.529845401,-0.58342875,0
Hf3Ni7_mp-27166_primitive_2-21,0.923792291,0.030057164,0.367153436,0.004750736,0.030430291,-0.556638855,-0.526208564,-0.587069146,0
VNi_mp-1216313_primitive_10-1,0.862945107,0.031272819,0.305990988,0.014372122,0.03441725,-0.556954119,-0.522536869,-0.591371369,0
Hf3Ni7_mp-27166_primitive_11-2,0.950807527,0.018132522,0.393852416,0.012388183,0.021960315,-0.556955111,-0.534994796,-0.578915426,0
Hf3Ni7_mp-27166_primitive_1-10,0.939923045,0.038637209,0.382334073,0.012131447,0.040496987,-0.557588972,-0.517091985,-0.598085959,0
Ni3Ag_mp-1100764_primitive_2-21,1.016845396,0.017518855,0.45905457,0.00821095,0.01934761,-0.557790826,-0.538443217,-0.577138436,0
Ni3Ag_mp-1100764_primitive_2-11,1.020110345,0.024940812,0.462244223,0.012402955,0.027854576,-0.557866122,-0.530011546,-0.585720698,0
Hf2Ni7_mp-1205858_primitive_20-1,0.946093953,0.041542472,0.388182414,0.01432832,0.043944029,-0.557911539,-0.51396751,-0.601855568,0
Hf8Ni21_mp-27165_primitive_001,0.928544375,0.020804901,0.370622382,0.010690205,0.023390691,-0.557921994,-0.534531303,-0.581312684,0
Ni3Au_mp-976818_primitive_212,0.986154759,0.037161274,0.428229752,0.007023697,0.037819209,-0.557925007,-0.520105797,-0.595744216,0
Hf2Ni7_mp-1205858_primitive_1-1-2,0.973091567,0.020620358,0.415059197,0.021980432,0.030138655,-0.55803237,-0.527893714,-0.588171025,0
Ni4Sn3_mp-1221030_primitive_212,0.883783829,0.087599065,0.325560404,0.011103959,0.088300024,-0.558223425,-0.469923401,-0.646523448,1.05915E-13
HfNi3_mp-12174_primitive_110,0.926299718,0.015495905,0.367918998,0.012803012,0.020100751,-0.55838072,-0.538279969,-0.578481471,0
FeNi3_mp-1225078_primitive_111,0.916347826,0.027513788,0.357628369,0.011429961,0.029793498,-0.558719456,-0.528925958,-0.588512954,0
HfNi5_mp-569516_primitive_21-2,0.943791094,0.038685945,0.385011597,0.017508045,0.042463325,-0.558779497,-0.516316172,-0.601242823,0
VNi_mp-1216313_primitive_21-2,0.882271361,0.044268149,0.322972958,0.011320271,0.045692642,-0.559298404,-0.513605761,-0.604991046,0
CoNi3_mp-1183785_primitive_212,0.912367657,0.021378395,0.352900243,0.004441734,0.021834944,-0.559467414,-0.53763247,-0.581302358,0
HfNi2_mp-30708_primitive_22-1,0.926641682,0.020743087,0.366936517,0.010172908,0.023103327,-0.559705165,-0.536601838,-0.582808492,0
Hf3Ni7_mp-27166_primitive_10-2,0.963471851,0.020076708,0.403482845,0.017542083,0.026660812,-0.559989005,-0.533328193,-0.586649817,0
ZnNi_mp-567903_primitive_20-1,0.959800094,0.027690892,0.399757141,0.008467636,0.028956628,-0.560042953,-0.531086325,-0.588999582,0
Ni3Ag_mp-1100764_primitive_1-10,1.021595246,0.029046346,0.461295949,0.008187866,0.030178326,-0.560299297,-0.530120971,-0.590477622,0
CuNi3_mp-1225694_primitive_110,0.938765126,0.031700579,0.37843473,0.006562699,0.032372763,-0.560330397,-0.527957634,-0.592703159,0
NbNi2_mp-1191285_primitive_001,0.989633408,0.049937887,0.429208472,0.010006915,0.050930648,-0.560424936,-0.509494288,-0.611355584,0
Fe3Ni2_mp-1225009_primitive_201,0.878733566,0.025126401,0.318147703,0.01692642,0.03029587,-0.560585864,-0.530289994,-0.590881734,0
NbNi2_mp-1077429_primitive_21-1,0.922136265,0.050165689,0.361487411,0.007961298,0.05079349,-0.560648854,-0.509855364,-0.611442344,0
HfNi3_mp-12174_primitive_100,0.945878473,0.032662179,0.384556441,0.009913046,0.034133362,-0.561322032,-0.52718867,-0.595455394,0
ZnNi3_mp-971758_primitive_210,1.032021111,0.042694631,0.470609471,0.013409014,0.04475079,-0.56141164,-0.51666085,-0.60616243,0
Fe3Ni2_mp-1225009_primitive_212,0.863855541,0.024287911,0.301806134,0.014919164,0.028504106,-0.562049407,-0.533545301,-0.590553513,0
FeNi3_mp-1007854_primitive_221,0.946644393,0.02666719,0.384176967,0.007605083,0.027730422,-0.562467426,-0.534737004,-0.590197848,0
HfNi3_mp-12174_primitive_221,0.927361774,0.036597729,0.364701296,0.010533906,0.038083552,-0.562660478,-0.524576926,-0.60074403,0
Ni3Au_mp-976818_primitive_2-11,1.009192851,0.03765657,0.446529472,0.009611748,0.038863903,-0.562663379,-0.523799476,-0.601527282,0
Hf8Ni21_mp-27165_primitive_12-2,0.92964994,0.024739759,0.366872738,0.012674877,0.027797629,-0.562777202,-0.534979573,-0.590574831,0
Ni3Au_mp-976818_primitive_221,0.987662616,0.028378691,0.424691574,0.006569397,0.029129144,-0.562971042,-0.533841898,-0.592100187,0
HfNi3_mp-7285_primitive_21-2,0.930697608,0.036842039,0.36761809,0.018060872,0.041030853,-0.563079518,-0.522048665,-0.604110371,0
HfNi5_mp-569516_primitive_2-1-1,0.951296684,0.031992696,0.388068104,0.019044278,0.037231937,-0.56322858,-0.525996643,-0.600460517,0
Hf3Ni7_mp-27166_primitive_1-22,0.929959038,0.018506572,0.366725779,0.0074565,0.019952258,-0.563233259,-0.543281001,-0.583185518,0
ZnNi3_mp-971758_primitive_110,1.03157407,0.024909029,0.468060577,0.009914551,0.026809663,-0.563513494,-0.53670383,-0.590323157,0
CuNi3_mp-1225694_primitive_102,0.941618615,0.048266026,0.378031458,0.007375983,0.04882637,-0.563587157,-0.514760788,-0.612413527,0
Hf8Ni21_mp-27165_primitive_102,0.930669606,0.02660038,0.366828132,0.004696114,0.027011733,-0.563841474,-0.536829741,-0.590853207,0
ZnNi3_mp-971758_primitive_221,1.041085458,0.04007184,0.477116108,0.014298622,0.04254648,-0.56396935,-0.52142287,-0.60651583,0
Ni3Au_mp-976818_primitive_210,0.993680725,0.023780866,0.429203743,0.006205385,0.024577152,-0.564476982,-0.539899829,-0.589054134,0
Hf8Ni21_mp-27165_primitive_110,0.931630483,0.029863858,0.367036067,0.005889853,0.030439126,-0.564594416,-0.53415529,-0.595033542,0
CuNi3_mp-1225694_primitive_1-10,0.94091689,0.031455284,0.376175532,0.009090767,0.032742586,-0.564741358,-0.531998773,-0.597483944,0
Hf8Ni21_mp-27165_primitive_2-1-1,0.931038103,0.03230676,0.366056538,0.011107182,0.03416279,-0.564981565,-0.530818775,-0.599144355,0
Ni3Ag_mp-1100764_primitive_1-11,1.027400947,0.018922679,0.462218988,0.007480335,0.02034756,-0.565181959,-0.544834399,-0.585529519,0
Hf2Ni7_mp-1205858_primitive_2-1-2,0.960669523,0.019693242,0.395354559,0.011069794,0.02259124,-0.565314965,-0.542723725,-0.587906205,0
ZnNi3_mp-971804_primitive_11-1,1.035599452,0.036372751,0.470247297,0.008108438,0.037265585,-0.565352155,-0.528086571,-0.60261774,0
Hf8Ni21_mp-27165_primitive_01-1,0.954556283,0.035359353,0.389153573,0.00994851,0.03673223,-0.56540271,-0.528670481,-0.60213494,0
V3Ni2_mp-1216708_primitive_012,0.869641444,0.026168588,0.304154931,0.020090274,0.032991122,-0.565486513,-0.532495391,-0.598477635,0
NbNi2_mp-1077429_primitive_2-1-1,0.955752501,0.034545891,0.389809318,0.00870074,0.035624731,-0.565943183,-0.530318452,-0.601567914,0
Hf3Ni7_mp-27166_primitive_1-1-1,0.954372668,0.03246041,0.388290611,0.011897307,0.034572013,-0.566082057,-0.531510044,-0.600654071,0
Fe3Ni_mp-1224780_primitive_001,0.903087959,0.01858265,0.336988521,0.010235555,0.021215124,-0.566099438,-0.544884314,-0.587314562,0
Hf3Ni7_mp-27166_primitive_12-2,0.938031721,0.043587009,0.371879315,0.015063984,0.04611671,-0.566152406,-0.520035696,-0.612269115,0
Ni3Au_mp-976818_primitive_102,0.99532806,0.040661887,0.429158729,0.00862189,0.041565924,-0.56616933,-0.524603407,-0.607735254,0
HfNi3_mp-7285_primitive_10-1,0.930928275,0.019598494,0.364508498,0.010261451,0.022122349,-0.566419777,-0.544297428,-0.588542127,0
Hf8Ni21_mp-27165_primitive_111,0.955784351,0.028338922,0.389104025,0.006615746,0.029100904,-0.566680326,-0.537579422,-0.595781229,0
Hf2Ni7_mp-1205858_primitive_1-12,0.975607377,0.029263478,0.408816443,0.02171056,0.036437611,-0.566790934,-0.530353323,-0.603228545,0
Hf3Ni7_mp-27166_primitive_2-1-2,0.964130735,0.031377395,0.397076373,0.011814835,0.033528066,-0.567054363,-0.533526296,-0.600582429,0
TiNi_mp-640189_primitive_021,0.928144774,0.030244166,0.360546504,0.014098727,0.033368903,-0.56759827,-0.534229367,-0.600967173,0
HfNi2_mp-30708_primitive_21-2,0.934761614,0.030401828,0.36687821,0.012630028,0.032920947,-0.567883404,-0.534962456,-0.600804351,0
HfNi3_mp-12174_primitive_111,0.931653684,0.032303454,0.363724849,0.010440736,0.033948816,-0.567928836,-0.53398002,-0.601877651,0
Ni5Sb2_mp-2409_primitive_212,0.818735075,0.028981286,0.25080069,0.028520139,0.040660955,-0.567934385,-0.52727343,-0.60859534,0
Hf8Ni21_mp-27165_primitive_1-22,0.931811097,0.027635681,0.363866156,0.004987638,0.028082154,-0.567944941,-0.539862787,-0.596027095,0
ZnNi3_mp-971804_primitive_211,1.058452639,0.027345838,0.490459815,0.010370413,0.029246202,-0.567992824,-0.538746623,-0.597239026,0
Ni3Ag_mp-1100764_primitive_102,1.019480428,0.026233404,0.451360248,0.007799128,0.027368191,-0.56812018,-0.540751989,-0.595488371,0
CoNi3_mp-1183785_primitive_210,0.931062192,0.069966461,0.362901044,0.015211204,0.071600883,-0.568161148,-0.496560265,-0.639762031,0
Hf3Ni7_mp-27166_primitive_201,0.936710376,0.039968622,0.368336637,0.015413984,0.042837853,-0.568373738,-0.525535885,-0.611211591,0
CoNi3_mp-1183785_primitive_211,0.924235675,0.046316856,0.355746098,0.009024718,0.047187887,-0.568489577,-0.52130169,-0.615677464,0
Hf3Ni7_mp-27166_primitive_21-1,0.936274502,0.031214143,0.367731832,0.013218045,0.033897484,-0.56854267,-0.534645185,-0.602440154,0
HfNi5_mp-569516_primitive_211,0.964111927,0.030100183,0.395545325,0.019251431,0.03573008,-0.568566602,-0.532836522,-0.604296683,0
Hf8Ni21_mp-27165_primitive_1-1-2,0.935192868,0.023425792,0.366575348,0.01768914,0.029354274,-0.56861752,-0.539263246,-0.597971794,0
VNi_mp-1216313_primitive_211,0.870989555,0.03208151,0.302305479,0.014893526,0.035370049,-0.568684076,-0.533314027,-0.604054125,0
Hf3Ni7_mp-27166_primitive_102,0.932603651,0.035885055,0.363718639,0.015166124,0.038958292,-0.568885012,-0.52992672,-0.607843304,0
Ni_mp-23_primitive_20-1,0.970008954,0.030670686,0.401094286,0.019963582,0.036595568,-0.568914668,-0.532319101,-0.605510236,0
CuNi3_mp-1225694_primitive_211,0.948958927,0.035079057,0.379856883,0.008238129,0.036033415,-0.569102044,-0.53306863,-0.605135459,0
ZnNi3_mp-971758_primitive_100,1.035548878,0.038077004,0.466405509,0.013004039,0.040236343,-0.569143368,-0.528907026,-0.609379711,0
Hf2Ni7_mp-1205858_primitive_2-11,0.965098208,0.018704129,0.395913656,0.015093778,0.024034696,-0.569184552,-0.545149857,-0.593219248,0
Ni4Sn3_mp-1221030_primitive_100,0.870199075,0.084179725,0.300818989,0.013116654,0.085195497,-0.569380087,-0.48418459,-0.654575584,4.996E-15
TiNi_mp-640189_primitive_102,0.921894243,0.027943073,0.352259938,0.013361274,0.030973198,-0.569634305,-0.538661107,-0.600607503,0
CuNi3_mp-1225694_primitive_112,0.954087254,0.034699991,0.384187374,0.010208153,0.036170371,-0.569899881,-0.53372951,-0.606070252,0
HfNi3_mp-7285_primitive_211,0.965539172,0.017715484,0.395628262,0.012881208,0.021903513,-0.569910911,-0.548007397,-0.591814424,0
CuNi3_mp-1225694_primitive_212,0.94621155,0.031782432,0.376211588,0.008302392,0.032848937,-0.569999962,-0.537151024,-0.602848899,0
ZnNi3_mp-971758_primitive_111,1.06,0,0.49,0,0,-0.57,-0.57,-0.57,0
VNi2_mp-11531_primitive_100,0.885450593,0.030557228,0.31506027,0.013438395,0.033381651,-0.570390323,-0.537008672,-0.603771974,0
CuNi3_mp-1225694_primitive_221,0.954838094,0.028741735,0.384090906,0.006597655,0.029489259,-0.570747188,-0.541257929,-0.600236446,0
ZnNi3_mp-971758_primitive_211,1.05738703,0.039218562,0.486409813,0.010047387,0.040485128,-0.570977217,-0.530492089,-0.611462345,0
Hf2Ni7_mp-1205858_primitive_221,0.96944221,0.023782845,0.397714703,0.012388022,0.026815795,-0.571727507,-0.544911712,-0.598543301,0
TiNi_mp-2716_primitive_111,0.923881629,0.0279263,0.352045316,0.009234319,0.029413447,-0.571836314,-0.542422867,-0.601249761,0
V3Ni2_mp-1216708_primitive_120,0.879963142,0.027650787,0.307895914,0.015187253,0.031547087,-0.572067228,-0.540520141,-0.603614315,0
Ni5Sb2_mp-2409_primitive_10-1,0.808665392,0.066940894,0.236594942,0.047582162,0.082128835,-0.57207045,-0.489941615,-0.654199284,3.33067E-16
Hf2Ni7_mp-1205858_primitive_2-10,0.970007354,0.028064835,0.397784145,0.013677593,0.03122037,-0.572223209,-0.541002839,-0.603443579,0
Hf3Ni7_mp-27166_primitive_2-1-1,0.970823854,0.013840396,0.398505482,0.006706417,0.015379616,-0.572318372,-0.556938756,-0.587697988,0
CrNi3_mp-1226338_primitive_102,1.013304153,0.038062328,0.440919645,0.012508046,0.040064848,-0.572384508,-0.53231966,-0.612449356,0
VNi_mp-1216313_primitive_110,0.876655591,0.030905502,0.303932288,0.014787925,0.034261243,-0.572723302,-0.538462059,-0.606984546,0
Ni_mp-23_primitive_221,0.978051853,0.045159275,0.405310711,0.027019689,0.052625314,-0.572741142,-0.520115828,-0.625366456,0
Ta2Ni_mp-1867_primitive_1-11,0.898852068,0.054438636,0.325597136,0.017203528,0.057092263,-0.573254932,-0.516162669,-0.630347196,0
Ni5Sb2_mp-2409_primitive_1-1-2,0.803569999,0.059757792,0.229970713,0.036017243,0.069772742,-0.573599286,-0.503826545,-0.643372028,0
Hf3Ni7_mp-27166_primitive_1-21,0.964496079,0.024115721,0.390782748,0.006429054,0.02495798,-0.573713331,-0.548755351,-0.598671311,0
CuNi3_mp-1184054_primitive_211,0.965391991,0.01817022,0.391647229,0.010702096,0.021087716,-0.573744762,-0.552657046,-0.594832478,0
ZnNi3_mp-971804_primitive_1-11,1.055268168,0.032562305,0.481276418,0.014608538,0.035689117,-0.57399175,-0.538302633,-0.609680868,0
TaNi3_mp-569776_primitive_102,1.047582287,0.031809094,0.473352841,0.010501849,0.03349787,-0.574229446,-0.540731576,-0.607727316,0
HfNi3_mp-7285_primitive_100,0.93872833,0.029828531,0.364451517,0.014543271,0.033185057,-0.574276812,-0.541091756,-0.607461869,0
Hf3Ni7_mp-27166_primitive_1-12,0.939566362,0.021041389,0.365182555,0.012197303,0.024321066,-0.574383807,-0.550062742,-0.598704873,0
CuNi3_mp-1225694_primitive_2-10,0.955388272,0.034430818,0.38093641,0.011069675,0.036166544,-0.574451862,-0.538285318,-0.610618406,0
