cif_id,Binding_energy,Energy_barrier,prime_struct
Ni3Bi_mp-976799_primitive_111,0,0,Ni3Bi_mp-976799_primitive_111
Ni3Bi_mp-976799_primitive_221,0,0,Ni3Bi_mp-976799_primitive_221
Ni3Bi_mp-976799_primitive_110,0,0,Ni3Bi_mp-976799_primitive_110
Ni3Bi_mp-976799_primitive_211,0,0,Ni3Bi_mp-976799_primitive_211
Ni3Bi_mp-976799_primitive_210,0,0,Ni3Bi_mp-976799_primitive_210
Ni3Bi_mp-976799_primitive_100,0,0,Ni3Bi_mp-976799_primitive_100
Ni3Ge_mp-21008_primitive_111,0,0,Ni3Ge_mp-21008_primitive_111
Ni3Ge_mp-21008_primitive_221,0,0,Ni3Ge_mp-21008_primitive_221
Ni3Ge_mp-21008_primitive_110,0,0,Ni3Ge_mp-21008_primitive_110
Ni3Ge_mp-21008_primitive_211,0,0,Ni3Ge_mp-21008_primitive_211
Ni3Ge_mp-21008_primitive_210,0,0,Ni3Ge_mp-21008_primitive_210
Ni3Ge_mp-21008_primitive_100,0,0,Ni3Ge_mp-21008_primitive_100
Ni3Mo_mp-11506_primitive_111,0,0,Ni3Mo_mp-11506_primitive_111
Ni3Mo_mp-11506_primitive_221,0,0,Ni3Mo_mp-11506_primitive_221
Ni3Mo_mp-11506_primitive_110,0,0,Ni3Mo_mp-11506_primitive_110
Ni3Mo_mp-11506_primitive_212,0,0,Ni3Mo_mp-11506_primitive_212
Ni3Mo_mp-11506_primitive_211,0,0,Ni3Mo_mp-11506_primitive_211
Ni3Mo_mp-11506_primitive_210,0,0,Ni3Mo_mp-11506_primitive_210
Ni3Mo_mp-11506_primitive_101,0,0,Ni3Mo_mp-11506_primitive_101
Ni3Mo_mp-11506_primitive_201,0,0,Ni3Mo_mp-11506_primitive_201
Ni3Mo_mp-11506_primitive_100,0,0,Ni3Mo_mp-11506_primitive_100
Ni3Mo_mp-11506_primitive_122,0,0,Ni3Mo_mp-11506_primitive_122
Ni3Mo_mp-11506_primitive_121,0,0,Ni3Mo_mp-11506_primitive_121
Ni3Mo_mp-11506_primitive_120,0,0,Ni3Mo_mp-11506_primitive_120
Ni3Mo_mp-11506_primitive_112,0,0,Ni3Mo_mp-11506_primitive_112
Ni3Mo_mp-11506_primitive_102,0,0,Ni3Mo_mp-11506_primitive_102
Ni3Mo_mp-11506_primitive_011,0,0,Ni3Mo_mp-11506_primitive_011
Ni3Mo_mp-11506_primitive_021,0,0,Ni3Mo_mp-11506_primitive_021
Ni3Mo_mp-11506_primitive_010,0,0,Ni3Mo_mp-11506_primitive_010
Ni3Mo_mp-11506_primitive_012,0,0,Ni3Mo_mp-11506_primitive_012
Ni3Mo_mp-11506_primitive_001,0,0,Ni3Mo_mp-11506_primitive_001
Ni3Pb_mp-976830_primitive_111,0,0,Ni3Pb_mp-976830_primitive_111
Ni3Pb_mp-976830_primitive_221,0,0,Ni3Pb_mp-976830_primitive_221
Ni3Pb_mp-976830_primitive_110,0,0,Ni3Pb_mp-976830_primitive_110
Ni3Pb_mp-976830_primitive_211,0,0,Ni3Pb_mp-976830_primitive_211
Ni3Pb_mp-976830_primitive_210,0,0,Ni3Pb_mp-976830_primitive_210
Ni3Pb_mp-976830_primitive_100,0,0,Ni3Pb_mp-976830_primitive_100
Ni3Sb_mp-10260_primitive_111,0,0,Ni3Sb_mp-10260_primitive_111
Ni3Sb_mp-10260_primitive_221,0,0,Ni3Sb_mp-10260_primitive_221
Ni3Sb_mp-10260_primitive_110,0,0,Ni3Sb_mp-10260_primitive_110
Ni3Sb_mp-10260_primitive_22-1,0,0,Ni3Sb_mp-10260_primitive_22-1
Ni3Sb_mp-10260_primitive_211,0,0,Ni3Sb_mp-10260_primitive_211
Ni3Sb_mp-10260_primitive_21-1,0,0,Ni3Sb_mp-10260_primitive_21-1
Ni3Sb_mp-10260_primitive_21-2,0,0,Ni3Sb_mp-10260_primitive_21-2
Ni3Sb_mp-10260_primitive_20-1,0,0,Ni3Sb_mp-10260_primitive_20-1
Ni3Sb_mp-10260_primitive_2-1-1,0,0,Ni3Sb_mp-10260_primitive_2-1-1
Ni3Sb_mp-672371_primitive_111,0,0,Ni3Sb_mp-672371_primitive_111
Ni3Sb_mp-672371_primitive_221,0,0,Ni3Sb_mp-672371_primitive_221
Ni3Sb_mp-672371_primitive_110,0,0,Ni3Sb_mp-672371_primitive_110
Ni3Sb_mp-672371_primitive_212,0,0,Ni3Sb_mp-672371_primitive_212
Ni3Sb_mp-672371_primitive_211,0,0,Ni3Sb_mp-672371_primitive_211
Ni3Sb_mp-672371_primitive_210,0,0,Ni3Sb_mp-672371_primitive_210
Ni3Sb_mp-672371_primitive_101,0,0,Ni3Sb_mp-672371_primitive_101
Ni3Sb_mp-672371_primitive_201,0,0,Ni3Sb_mp-672371_primitive_201
Ni3Sb_mp-672371_primitive_100,0,0,Ni3Sb_mp-672371_primitive_100
Ni3Sb_mp-672371_primitive_122,0,0,Ni3Sb_mp-672371_primitive_122
Ni3Sb_mp-672371_primitive_121,0,0,Ni3Sb_mp-672371_primitive_121
Ni3Sb_mp-672371_primitive_120,0,0,Ni3Sb_mp-672371_primitive_120
Ni3Sb_mp-672371_primitive_112,0,0,Ni3Sb_mp-672371_primitive_112
Ni3Sb_mp-672371_primitive_102,0,0,Ni3Sb_mp-672371_primitive_102
Ni3Sb_mp-672371_primitive_011,0,0,Ni3Sb_mp-672371_primitive_011
Ni3Sb_mp-672371_primitive_021,0,0,Ni3Sb_mp-672371_primitive_021
Ni3Sb_mp-672371_primitive_010,0,0,Ni3Sb_mp-672371_primitive_010
Ni3Sb_mp-672371_primitive_012,0,0,Ni3Sb_mp-672371_primitive_012
Ni3Sb_mp-672371_primitive_001,0,0,Ni3Sb_mp-672371_primitive_001
Ni3Sb_mp-976847_primitive_111,0,0,Ni3Sb_mp-976847_primitive_111
Ni3Sb_mp-976847_primitive_221,0,0,Ni3Sb_mp-976847_primitive_221
Ni3Sb_mp-976847_primitive_110,0,0,Ni3Sb_mp-976847_primitive_110
Ni3Sb_mp-976847_primitive_211,0,0,Ni3Sb_mp-976847_primitive_211
Ni3Sb_mp-976847_primitive_210,0,0,Ni3Sb_mp-976847_primitive_210
Ni3Sb_mp-976847_primitive_100,0,0,Ni3Sb_mp-976847_primitive_100
Ni3Sb_mp-976893_primitive_111,0,0,Ni3Sb_mp-976893_primitive_111
Ni3Sb_mp-976893_primitive_221,0,0,Ni3Sb_mp-976893_primitive_221
Ni3Sb_mp-976893_primitive_110,0,0,Ni3Sb_mp-976893_primitive_110
Ni3Sb_mp-976893_primitive_212,0,0,Ni3Sb_mp-976893_primitive_212
Ni3Sb_mp-976893_primitive_211,0,0,Ni3Sb_mp-976893_primitive_211
Ni3Sb_mp-976893_primitive_210,0,0,Ni3Sb_mp-976893_primitive_210
Ni3Sb_mp-976893_primitive_101,0,0,Ni3Sb_mp-976893_primitive_101
Ni3Sb_mp-976893_primitive_201,0,0,Ni3Sb_mp-976893_primitive_201
Ni3Sb_mp-976893_primitive_100,0,0,Ni3Sb_mp-976893_primitive_100
Ni3Sb_mp-976893_primitive_2-12,0,0,Ni3Sb_mp-976893_primitive_2-12
Ni3Sb_mp-976893_primitive_102,0,0,Ni3Sb_mp-976893_primitive_102
Ni3Sb_mp-976893_primitive_001,0,0,Ni3Sb_mp-976893_primitive_001
Ni3Sn2_mp-669720_primitive_111,0,0,Ni3Sn2_mp-669720_primitive_111
Ni3Sn2_mp-669720_primitive_221,0,0,Ni3Sn2_mp-669720_primitive_221
Ni3Sn2_mp-669720_primitive_110,0,0,Ni3Sn2_mp-669720_primitive_110
Ni3Sn2_mp-669720_primitive_212,0,0,Ni3Sn2_mp-669720_primitive_212
Ni3Sn2_mp-669720_primitive_211,0,0,Ni3Sn2_mp-669720_primitive_211
Ni3Sn2_mp-669720_primitive_210,0,0,Ni3Sn2_mp-669720_primitive_210
Ni3Sn2_mp-669720_primitive_101,0,0,Ni3Sn2_mp-669720_primitive_101
Ni3Sn2_mp-669720_primitive_201,0,0,Ni3Sn2_mp-669720_primitive_201
Ni3Sn2_mp-669720_primitive_100,0,0,Ni3Sn2_mp-669720_primitive_100
Ni3Sn2_mp-669720_primitive_122,0,0,Ni3Sn2_mp-669720_primitive_122
Ni3Sn2_mp-669720_primitive_121,0,0,Ni3Sn2_mp-669720_primitive_121
Ni3Sn2_mp-669720_primitive_120,0,0,Ni3Sn2_mp-669720_primitive_120
Ni3Sn2_mp-669720_primitive_112,0,0,Ni3Sn2_mp-669720_primitive_112
Ni3Sn2_mp-669720_primitive_102,0,0,Ni3Sn2_mp-669720_primitive_102
Ni3Sn2_mp-669720_primitive_011,0,0,Ni3Sn2_mp-669720_primitive_011
Ni3Sn2_mp-669720_primitive_021,0,0,Ni3Sn2_mp-669720_primitive_021
Ni3Sn2_mp-669720_primitive_010,0,0,Ni3Sn2_mp-669720_primitive_010
Ni3Sn2_mp-669720_primitive_012,0,0,Ni3Sn2_mp-669720_primitive_012
Ni3Sn2_mp-669720_primitive_001,0,0,Ni3Sn2_mp-669720_primitive_001
Ni3Sn4_mp-20174_primitive_111,0,0,Ni3Sn4_mp-20174_primitive_111
Ni3Sn4_mp-20174_primitive_221,0,0,Ni3Sn4_mp-20174_primitive_221
Ni3Sn4_mp-20174_primitive_110,0,0,Ni3Sn4_mp-20174_primitive_110
Ni3Sn4_mp-20174_primitive_212,0,0,Ni3Sn4_mp-20174_primitive_212
Ni3Sn4_mp-20174_primitive_211,0,0,Ni3Sn4_mp-20174_primitive_211
Ni3Sn4_mp-20174_primitive_210,0,0,Ni3Sn4_mp-20174_primitive_210
Ni3Sn4_mp-20174_primitive_21-1,0,0,Ni3Sn4_mp-20174_primitive_21-1
Ni3Sn4_mp-20174_primitive_21-2,0,0,Ni3Sn4_mp-20174_primitive_21-2
Ni3Sn4_mp-20174_primitive_101,0,0,Ni3Sn4_mp-20174_primitive_101
Ni3Sn4_mp-20174_primitive_201,0,0,Ni3Sn4_mp-20174_primitive_201
Ni3Sn4_mp-20174_primitive_100,0,0,Ni3Sn4_mp-20174_primitive_100
Ni3Sn4_mp-20174_primitive_20-1,0,0,Ni3Sn4_mp-20174_primitive_20-1
Ni3Sn4_mp-20174_primitive_10-1,0,0,Ni3Sn4_mp-20174_primitive_10-1
Ni3Sn4_mp-20174_primitive_2-12,0,0,Ni3Sn4_mp-20174_primitive_2-12
Ni3Sn4_mp-20174_primitive_2-11,0,0,Ni3Sn4_mp-20174_primitive_2-11
Ni3Sn4_mp-20174_primitive_2-10,0,0,Ni3Sn4_mp-20174_primitive_2-10
Ni3Sn4_mp-20174_primitive_2-1-1,0,0,Ni3Sn4_mp-20174_primitive_2-1-1
Ni3Sn4_mp-20174_primitive_2-1-2,0,0,Ni3Sn4_mp-20174_primitive_2-1-2
Ni3Sn4_mp-20174_primitive_1-11,0,0,Ni3Sn4_mp-20174_primitive_1-11
Ni3Sn4_mp-20174_primitive_2-21,0,0,Ni3Sn4_mp-20174_primitive_2-21
Ni3Sn4_mp-20174_primitive_1-10,0,0,Ni3Sn4_mp-20174_primitive_1-10
Ni3Sn4_mp-20174_primitive_2-2-1,0,0,Ni3Sn4_mp-20174_primitive_2-2-1
Ni3Sn4_mp-20174_primitive_1-1-1,0,0,Ni3Sn4_mp-20174_primitive_1-1-1
Ni3Sn4_mp-20174_primitive_112,0,0,Ni3Sn4_mp-20174_primitive_112
Ni3Sn4_mp-20174_primitive_102,0,0,Ni3Sn4_mp-20174_primitive_102
Ni3Sn4_mp-20174_primitive_10-2,0,0,Ni3Sn4_mp-20174_primitive_10-2
Ni3Sn4_mp-20174_primitive_1-12,0,0,Ni3Sn4_mp-20174_primitive_1-12
Ni3Sn4_mp-20174_primitive_1-1-2,0,0,Ni3Sn4_mp-20174_primitive_1-1-2
Ni3Sn4_mp-20174_primitive_001,0,0,Ni3Sn4_mp-20174_primitive_001
Ni3Sn_mp-1080147_primitive_111,0,0,Ni3Sn_mp-1080147_primitive_111
Ni3Sn_mp-1080147_primitive_221,0,0,Ni3Sn_mp-1080147_primitive_221
Ni3Sn_mp-1080147_primitive_110,0,0,Ni3Sn_mp-1080147_primitive_110
Ni3Sn_mp-1080147_primitive_212,0,0,Ni3Sn_mp-1080147_primitive_212
Ni3Sn_mp-1080147_primitive_211,0,0,Ni3Sn_mp-1080147_primitive_211
Ni3Sn_mp-1080147_primitive_210,0,0,Ni3Sn_mp-1080147_primitive_210
Ni3Sn_mp-1080147_primitive_101,0,0,Ni3Sn_mp-1080147_primitive_101
Ni3Sn_mp-1080147_primitive_201,0,0,Ni3Sn_mp-1080147_primitive_201
Ni3Sn_mp-1080147_primitive_100,0,0,Ni3Sn_mp-1080147_primitive_100
Ni3Sn_mp-1080147_primitive_122,0,0,Ni3Sn_mp-1080147_primitive_122
Ni3Sn_mp-1080147_primitive_121,0,0,Ni3Sn_mp-1080147_primitive_121
Ni3Sn_mp-1080147_primitive_120,0,0,Ni3Sn_mp-1080147_primitive_120
Ni3Sn_mp-1080147_primitive_112,0,0,Ni3Sn_mp-1080147_primitive_112
Ni3Sn_mp-1080147_primitive_102,0,0,Ni3Sn_mp-1080147_primitive_102
Ni3Sn_mp-1080147_primitive_011,0,0,Ni3Sn_mp-1080147_primitive_011
Ni3Sn_mp-1080147_primitive_021,0,0,Ni3Sn_mp-1080147_primitive_021
Ni3Sn_mp-1080147_primitive_010,0,0,Ni3Sn_mp-1080147_primitive_010
Ni3Sn_mp-1080147_primitive_012,0,0,Ni3Sn_mp-1080147_primitive_012
Ni3Sn_mp-1080147_primitive_001,0,0,Ni3Sn_mp-1080147_primitive_001
Ni3Sn_mp-11522_primitive_111,0,0,Ni3Sn_mp-11522_primitive_111
Ni3Sn_mp-11522_primitive_221,0,0,Ni3Sn_mp-11522_primitive_221
Ni3Sn_mp-11522_primitive_110,0,0,Ni3Sn_mp-11522_primitive_110
Ni3Sn_mp-11522_primitive_211,0,0,Ni3Sn_mp-11522_primitive_211
Ni3Sn_mp-11522_primitive_210,0,0,Ni3Sn_mp-11522_primitive_210
Ni3Sn_mp-11522_primitive_100,0,0,Ni3Sn_mp-11522_primitive_100
Ni3Sn_mp-11523_primitive_111,0,0,Ni3Sn_mp-11523_primitive_111
Ni3Sn_mp-11523_primitive_221,0,0,Ni3Sn_mp-11523_primitive_221
Ni3Sn_mp-11523_primitive_110,0,0,Ni3Sn_mp-11523_primitive_110
Ni3Sn_mp-11523_primitive_22-1,0,0,Ni3Sn_mp-11523_primitive_22-1
Ni3Sn_mp-11523_primitive_211,0,0,Ni3Sn_mp-11523_primitive_211
Ni3Sn_mp-11523_primitive_21-1,0,0,Ni3Sn_mp-11523_primitive_21-1
Ni3Sn_mp-11523_primitive_21-2,0,0,Ni3Sn_mp-11523_primitive_21-2
Ni3Sn_mp-11523_primitive_20-1,0,0,Ni3Sn_mp-11523_primitive_20-1
Ni3Sn_mp-11523_primitive_2-1-1,0,0,Ni3Sn_mp-11523_primitive_2-1-1
Ni3Sn_mp-20112_primitive_111,0,0,Ni3Sn_mp-20112_primitive_111
Ni3Sn_mp-20112_primitive_221,0,0,Ni3Sn_mp-20112_primitive_221
Ni3Sn_mp-20112_primitive_110,0,0,Ni3Sn_mp-20112_primitive_110
Ni3Sn_mp-20112_primitive_212,0,0,Ni3Sn_mp-20112_primitive_212
Ni3Sn_mp-20112_primitive_211,0,0,Ni3Sn_mp-20112_primitive_211
Ni3Sn_mp-20112_primitive_210,0,0,Ni3Sn_mp-20112_primitive_210
Ni3Sn_mp-20112_primitive_101,0,0,Ni3Sn_mp-20112_primitive_101
Ni3Sn_mp-20112_primitive_201,0,0,Ni3Sn_mp-20112_primitive_201
Ni3Sn_mp-20112_primitive_100,0,0,Ni3Sn_mp-20112_primitive_100
Ni3Sn_mp-20112_primitive_2-12,0,0,Ni3Sn_mp-20112_primitive_2-12
Ni3Sn_mp-20112_primitive_102,0,0,Ni3Sn_mp-20112_primitive_102
Ni3Sn_mp-20112_primitive_001,0,0,Ni3Sn_mp-20112_primitive_001
Ni4Ge_mp-1220076_primitive_111,0,0,Ni4Ge_mp-1220076_primitive_111
Ni4Ge_mp-1220076_primitive_221,0,0,Ni4Ge_mp-1220076_primitive_221
Ni4Ge_mp-1220076_primitive_110,0,0,Ni4Ge_mp-1220076_primitive_110
Ni4Ge_mp-1220076_primitive_212,0,0,Ni4Ge_mp-1220076_primitive_212
Ni4Ge_mp-1220076_primitive_211,0,0,Ni4Ge_mp-1220076_primitive_211
Ni4Ge_mp-1220076_primitive_210,0,0,Ni4Ge_mp-1220076_primitive_210
Ni4Ge_mp-1220076_primitive_21-1,0,0,Ni4Ge_mp-1220076_primitive_21-1
Ni4Ge_mp-1220076_primitive_21-2,0,0,Ni4Ge_mp-1220076_primitive_21-2
Ni4Ge_mp-1220076_primitive_101,0,0,Ni4Ge_mp-1220076_primitive_101
Ni4Ge_mp-1220076_primitive_201,0,0,Ni4Ge_mp-1220076_primitive_201
Ni4Ge_mp-1220076_primitive_100,0,0,Ni4Ge_mp-1220076_primitive_100
Ni4Ge_mp-1220076_primitive_20-1,0,0,Ni4Ge_mp-1220076_primitive_20-1
Ni4Ge_mp-1220076_primitive_10-1,0,0,Ni4Ge_mp-1220076_primitive_10-1
Ni4Ge_mp-1220076_primitive_2-12,0,0,Ni4Ge_mp-1220076_primitive_2-12
Ni4Ge_mp-1220076_primitive_102,0,0,Ni4Ge_mp-1220076_primitive_102
Ni4Ge_mp-1220076_primitive_10-2,0,0,Ni4Ge_mp-1220076_primitive_10-2
Ni4Ge_mp-1220076_primitive_001,0,0,Ni4Ge_mp-1220076_primitive_001
Ni4Mo_mp-11507_primitive_111,0,0,Ni4Mo_mp-11507_primitive_111
Ni4Mo_mp-11507_primitive_221,0,0,Ni4Mo_mp-11507_primitive_221
Ni4Mo_mp-11507_primitive_110,0,0,Ni4Mo_mp-11507_primitive_110
Ni4Mo_mp-11507_primitive_22-1,0,0,Ni4Mo_mp-11507_primitive_22-1
Ni4Mo_mp-11507_primitive_11-1,0,0,Ni4Mo_mp-11507_primitive_11-1
Ni4Mo_mp-11507_primitive_212,0,0,Ni4Mo_mp-11507_primitive_212
Ni4Mo_mp-11507_primitive_211,0,0,Ni4Mo_mp-11507_primitive_211
Ni4Mo_mp-11507_primitive_210,0,0,Ni4Mo_mp-11507_primitive_210
Ni4Mo_mp-11507_primitive_21-1,0,0,Ni4Mo_mp-11507_primitive_21-1
Ni4Mo_mp-11507_primitive_101,0,0,Ni4Mo_mp-11507_primitive_101
Ni4Mo_mp-11507_primitive_201,0,0,Ni4Mo_mp-11507_primitive_201
Ni4Mo_mp-11507_primitive_100,0,0,Ni4Mo_mp-11507_primitive_100
Ni4Mo_mp-11507_primitive_2-12,0,0,Ni4Mo_mp-11507_primitive_2-12
Ni4Mo_mp-11507_primitive_2-11,0,0,Ni4Mo_mp-11507_primitive_2-11
Ni4Mo_mp-11507_primitive_1-11,0,0,Ni4Mo_mp-11507_primitive_1-11
Ni4Mo_mp-11507_primitive_2-21,0,0,Ni4Mo_mp-11507_primitive_2-21
Ni4Mo_mp-11507_primitive_1-10,0,0,Ni4Mo_mp-11507_primitive_1-10
Ni4Mo_mp-11507_primitive_112,0,0,Ni4Mo_mp-11507_primitive_112
Ni4Mo_mp-11507_primitive_102,0,0,Ni4Mo_mp-11507_primitive_102
Ni4Sn3_mp-1221030_primitive_111,0,0,Ni4Sn3_mp-1221030_primitive_111
Ni4Sn3_mp-1221030_primitive_221,0,0,Ni4Sn3_mp-1221030_primitive_221
Ni4Sn3_mp-1221030_primitive_110,0,0,Ni4Sn3_mp-1221030_primitive_110
Ni4Sn3_mp-1221030_primitive_212,0,0,Ni4Sn3_mp-1221030_primitive_212
Ni4Sn3_mp-1221030_primitive_211,0,0,Ni4Sn3_mp-1221030_primitive_211
Ni4Sn3_mp-1221030_primitive_210,0,0,Ni4Sn3_mp-1221030_primitive_210
Ni4Sn3_mp-1221030_primitive_101,0,0,Ni4Sn3_mp-1221030_primitive_101
Ni4Sn3_mp-1221030_primitive_201,0,0,Ni4Sn3_mp-1221030_primitive_201
Ni4Sn3_mp-1221030_primitive_100,0,0,Ni4Sn3_mp-1221030_primitive_100
Ni4Sn3_mp-1221030_primitive_122,0,0,Ni4Sn3_mp-1221030_primitive_122
Ni4Sn3_mp-1221030_primitive_121,0,0,Ni4Sn3_mp-1221030_primitive_121
Ni4Sn3_mp-1221030_primitive_120,0,0,Ni4Sn3_mp-1221030_primitive_120
Ni4Sn3_mp-1221030_primitive_112,0,0,Ni4Sn3_mp-1221030_primitive_112
Ni4Sn3_mp-1221030_primitive_102,0,0,Ni4Sn3_mp-1221030_primitive_102
Ni4Sn3_mp-1221030_primitive_011,0,0,Ni4Sn3_mp-1221030_primitive_011
Ni4Sn3_mp-1221030_primitive_021,0,0,Ni4Sn3_mp-1221030_primitive_021
Ni4Sn3_mp-1221030_primitive_010,0,0,Ni4Sn3_mp-1221030_primitive_010
Ni4Sn3_mp-1221030_primitive_012,0,0,Ni4Sn3_mp-1221030_primitive_012
Ni4Sn3_mp-1221030_primitive_001,0,0,Ni4Sn3_mp-1221030_primitive_001
Ni4W_mp-30811_primitive_111,0,0,Ni4W_mp-30811_primitive_111
Ni4W_mp-30811_primitive_221,0,0,Ni4W_mp-30811_primitive_221
Ni4W_mp-30811_primitive_110,0,0,Ni4W_mp-30811_primitive_110
Ni4W_mp-30811_primitive_22-1,0,0,Ni4W_mp-30811_primitive_22-1
Ni4W_mp-30811_primitive_11-1,0,0,Ni4W_mp-30811_primitive_11-1
Ni4W_mp-30811_primitive_212,0,0,Ni4W_mp-30811_primitive_212
Ni4W_mp-30811_primitive_211,0,0,Ni4W_mp-30811_primitive_211
Ni4W_mp-30811_primitive_210,0,0,Ni4W_mp-30811_primitive_210
Ni4W_mp-30811_primitive_21-1,0,0,Ni4W_mp-30811_primitive_21-1
Ni4W_mp-30811_primitive_101,0,0,Ni4W_mp-30811_primitive_101
Ni4W_mp-30811_primitive_201,0,0,Ni4W_mp-30811_primitive_201
Ni4W_mp-30811_primitive_100,0,0,Ni4W_mp-30811_primitive_100
Ni4W_mp-30811_primitive_2-12,0,0,Ni4W_mp-30811_primitive_2-12
Ni4W_mp-30811_primitive_2-11,0,0,Ni4W_mp-30811_primitive_2-11
Ni4W_mp-30811_primitive_1-11,0,0,Ni4W_mp-30811_primitive_1-11
Ni4W_mp-30811_primitive_2-21,0,0,Ni4W_mp-30811_primitive_2-21
Ni4W_mp-30811_primitive_1-10,0,0,Ni4W_mp-30811_primitive_1-10
Ni4W_mp-30811_primitive_112,0,0,Ni4W_mp-30811_primitive_112
Ni4W_mp-30811_primitive_102,0,0,Ni4W_mp-30811_primitive_102
Ni5Ge2_mp-1200317_primitive_111,0,0,Ni5Ge2_mp-1200317_primitive_111
Ni5Ge2_mp-1200317_primitive_221,0,0,Ni5Ge2_mp-1200317_primitive_221
Ni5Ge2_mp-1200317_primitive_110,0,0,Ni5Ge2_mp-1200317_primitive_110
Ni5Ge2_mp-1200317_primitive_212,0,0,Ni5Ge2_mp-1200317_primitive_212
Ni5Ge2_mp-1200317_primitive_211,0,0,Ni5Ge2_mp-1200317_primitive_211
Ni5Ge2_mp-1200317_primitive_210,0,0,Ni5Ge2_mp-1200317_primitive_210
Ni5Ge2_mp-1200317_primitive_101,0,0,Ni5Ge2_mp-1200317_primitive_101
Ni5Ge2_mp-1200317_primitive_201,0,0,Ni5Ge2_mp-1200317_primitive_201
Ni5Ge2_mp-1200317_primitive_100,0,0,Ni5Ge2_mp-1200317_primitive_100
Ni5Ge2_mp-1200317_primitive_2-12,0,0,Ni5Ge2_mp-1200317_primitive_2-12
Ni5Ge2_mp-1200317_primitive_102,0,0,Ni5Ge2_mp-1200317_primitive_102
Ni5Ge2_mp-1200317_primitive_001,0,0,Ni5Ge2_mp-1200317_primitive_001
Ni5Ge3_mp-1428_primitive_111,0,0,Ni5Ge3_mp-1428_primitive_111
Ni5Ge3_mp-1428_primitive_221,0,0,Ni5Ge3_mp-1428_primitive_221
Ni5Ge3_mp-1428_primitive_110,0,0,Ni5Ge3_mp-1428_primitive_110
Ni5Ge3_mp-1428_primitive_211,0,0,Ni5Ge3_mp-1428_primitive_211
Ni5Ge3_mp-1428_primitive_210,0,0,Ni5Ge3_mp-1428_primitive_210
Ni5Ge3_mp-1428_primitive_21-1,0,0,Ni5Ge3_mp-1428_primitive_21-1
Ni5Ge3_mp-1428_primitive_21-2,0,0,Ni5Ge3_mp-1428_primitive_21-2
Ni5Ge3_mp-1428_primitive_100,0,0,Ni5Ge3_mp-1428_primitive_100
Ni5Ge3_mp-1428_primitive_20-1,0,0,Ni5Ge3_mp-1428_primitive_20-1
Ni5Ge3_mp-1428_primitive_10-1,0,0,Ni5Ge3_mp-1428_primitive_10-1
Ni5Ge3_mp-1428_primitive_2-1-1,0,0,Ni5Ge3_mp-1428_primitive_2-1-1
Ni5Ge3_mp-1428_primitive_2-1-2,0,0,Ni5Ge3_mp-1428_primitive_2-1-2
Ni5Ge3_mp-1428_primitive_1-1-1,0,0,Ni5Ge3_mp-1428_primitive_1-1-1
Ni5Sb2_mp-2409_primitive_111,0,0,Ni5Sb2_mp-2409_primitive_111
Ni5Sb2_mp-2409_primitive_221,0,0,Ni5Sb2_mp-2409_primitive_221
Ni5Sb2_mp-2409_primitive_110,0,0,Ni5Sb2_mp-2409_primitive_110
Ni5Sb2_mp-2409_primitive_212,0,0,Ni5Sb2_mp-2409_primitive_212
Ni5Sb2_mp-2409_primitive_211,0,0,Ni5Sb2_mp-2409_primitive_211
Ni5Sb2_mp-2409_primitive_210,0,0,Ni5Sb2_mp-2409_primitive_210
Ni5Sb2_mp-2409_primitive_21-1,0,0,Ni5Sb2_mp-2409_primitive_21-1
Ni5Sb2_mp-2409_primitive_21-2,0,0,Ni5Sb2_mp-2409_primitive_21-2
Ni5Sb2_mp-2409_primitive_101,0,0,Ni5Sb2_mp-2409_primitive_101
Ni5Sb2_mp-2409_primitive_201,0,0,Ni5Sb2_mp-2409_primitive_201
Ni5Sb2_mp-2409_primitive_100,0,0,Ni5Sb2_mp-2409_primitive_100
Ni5Sb2_mp-2409_primitive_10-1,0,0,Ni5Sb2_mp-2409_primitive_10-1
Ni5Sb2_mp-2409_primitive_2-12,0,0,Ni5Sb2_mp-2409_primitive_2-12
Ni5Sb2_mp-2409_primitive_2-11,0,0,Ni5Sb2_mp-2409_primitive_2-11
Ni5Sb2_mp-2409_primitive_2-10,0,0,Ni5Sb2_mp-2409_primitive_2-10
Ni5Sb2_mp-2409_primitive_2-1-2,0,0,Ni5Sb2_mp-2409_primitive_2-1-2
Ni5Sb2_mp-2409_primitive_1-11,0,0,Ni5Sb2_mp-2409_primitive_1-11
Ni5Sb2_mp-2409_primitive_2-21,0,0,Ni5Sb2_mp-2409_primitive_2-21
Ni5Sb2_mp-2409_primitive_1-10,0,0,Ni5Sb2_mp-2409_primitive_1-10
Ni5Sb2_mp-2409_primitive_1-1-1,0,0,Ni5Sb2_mp-2409_primitive_1-1-1
Ni5Sb2_mp-2409_primitive_112,0,0,Ni5Sb2_mp-2409_primitive_112
Ni5Sb2_mp-2409_primitive_102,0,0,Ni5Sb2_mp-2409_primitive_102
Ni5Sb2_mp-2409_primitive_1-12,0,0,Ni5Sb2_mp-2409_primitive_1-12
Ni5Sb2_mp-2409_primitive_1-1-2,0,0,Ni5Sb2_mp-2409_primitive_1-1-2
Ni7Ge4_mp-1219818_primitive_111,0,0,Ni7Ge4_mp-1219818_primitive_111
Ni7Ge4_mp-1219818_primitive_221,0,0,Ni7Ge4_mp-1219818_primitive_221
Ni7Ge4_mp-1219818_primitive_110,0,0,Ni7Ge4_mp-1219818_primitive_110
